date,province,cases_accumulated,new_cases,deceased,recovered,ccaa,PCR,TestAc,activos,hospitalized_accumulated,intensive_care,cases_accumulated_PCR,source_name,source,ine_code,poblacion
2020-03-16,Teruel,15,4,0,0,Aragón,NA,NA,15,NA,NA,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257549,44,134137
2020-03-17,Zaragoza,189,33,13,0,Aragón,NA,NA,152,NA,NA,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257601,50,964693
2020-03-17,Huesca,17,2,0,0,Aragón,NA,NA,17,NA,NA,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257601,22,220461
2020-03-17,Teruel,20,5,1,0,Aragón,NA,NA,19,NA,NA,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257601 y https://www.diariodeteruel.es/noticia.asp?notid=1022624,44,134137
2020-03-18,Zaragoza,231,42,17,0,Aragón,NA,NA,168,NA,NA,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257646,50,964693
2020-03-18,Huesca,21,4,0,0,Aragón,NA,NA,21,NA,NA,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257646,22,220461
2020-03-18,Teruel,22,2,1,0,Aragón,NA,NA,21,NA,NA,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257646,44,134137
2020-03-19,Zaragoza,231,0,17,0,Aragón,NA,NA,210,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,50,964693
2020-03-19,Huesca,26,5,0,0,Aragón,NA,NA,24,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,22,220461
2020-03-19,Teruel,38,16,2,0,Aragón,NA,NA,26,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,44,134137
2020-03-20,Zaragoza,349,118,24,1,Aragón,NA,NA,264,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,50,964693
2020-03-20,Huesca,35,9,0,0,Aragón,NA,NA,34,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,22,220461
2020-03-20,Teruel,54,16,3,0,Aragón,NA,NA,38,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,44,134137
2020-03-21,Zaragoza,349,0,24,1,Aragón,NA,NA,315,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,50,964693
2020-03-21,Huesca,56,21,0,0,Aragón,NA,NA,37,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,22,220461
2020-03-21,Teruel,62,8,3,0,Aragón,NA,NA,45,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263,44,134137
2020-03-22,Zaragoza,530,181,37,1,Aragón,NA,NA,315,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 19h.,50,964693
2020-03-22,Huesca,67,11,1,0,Aragón,NA,NA,37,19,1,NA,RTVE;diariodelaltoaragon.es,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 19h. y https://www.diariodelaltoaragon.es/NoticiasDetalle.aspx?Id=1200734,22,220461
2020-03-22,Teruel,72,10,4,0,Aragón,NA,NA,45,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 19h.,44,134137
2020-03-23,Zaragoza,620,90,47,1,Aragón,NA,NA,315,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,50,964693
2020-03-23,Huesca,67,0,1,0,Aragón,NA,NA,37,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,22,220461
2020-03-23,Teruel,78,6,5,0,Aragón,NA,NA,45,NA,NA,NA,RTVE,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,44,134137
2020-03-24,Zaragoza,757,137,52,1,Aragón,NA,NA,704,NA,NA,NA,NA,NA,NA,NA
2020-03-24,Huesca,101,34,4,0,Aragón,NA,NA,97,NA,NA,NA,NA,NA,NA,NA
2020-03-24,Teruel,87,9,8,0,Aragón,NA,NA,79,NA,NA,NA,NA,NA,NA,NA
2020-03-25,Zaragoza,951,194,72,1,Aragón,NA,NA,666,358,62,NA,Gobierno de Aragón,Aragon Hoy de Gobierno de Aragon http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.257947,50,964693
2020-03-25,Huesca,134,33,7,0,Aragón,NA,NA,89,56,5,NA,Gobierno de Aragón,Aragon Hoy de Gobierno de Aragon http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.257948,22,220461
2020-03-25,Teruel,87,0,8,0,Aragón,NA,NA,83,45,8,NA,Gobierno de Aragón,Aragon Hoy de Gobierno de Aragon http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.257949,44,134137
2020-03-26,Zaragoza,1098,147,86,2,Aragón,NA,NA,801,442,76,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.258000,50,964693
2020-03-26,Huesca,166,32,10,0,Aragón,NA,NA,109,55,8,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.258001,22,220461
2020-03-26,Teruel,155,68,11,0,Aragón,NA,NA,104,65,9,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.258002,44,134137
2020-03-27,Zaragoza,1334,236,93,5,Aragón,NA,NA,928,543,90,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258059,50,964693
2020-03-27,Huesca,209,43,11,0,Aragón,NA,NA,136,71,11,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258060,22,220461
2020-03-27,Teruel,186,31,13,0,Aragón,NA,NA,129,79,13,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258061,44,134137
2020-03-28,Zaragoza,1523,189,103,8,Aragón,NA,NA,1071,642,98,NA,Gobierno de Aragón,http://aragonhoy.aragon.es/index.php/mod.noticias/mem.detalle/area.1050/id.258115,50,964693
2020-03-28,Huesca,229,20,14,0,Aragón,NA,NA,151,92,11,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258115,22,220461
2020-03-28,Teruel,213,27,15,0,Aragón,NA,NA,159,101,15,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258115,44,134137
2020-03-29,Zaragoza,1623,100,117,12,Aragón,NA,NA,1269,720,121,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258137,50,964693
2020-03-29,Huesca,260,31,16,0,Aragón,NA,NA,176,103,13,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258137,22,220461
2020-03-29,Teruel,229,16,18,0,Aragón,NA,NA,186,112,19,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258137,44,134137
2020-03-30,Zaragoza,1766,143,139,13,Aragón,NA,NA,1419,843,123,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258161,50,964693
2020-03-30,Huesca,294,34,20,0,Aragón,NA,NA,185,120,13,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258161,22,220461
2020-03-30,Teruel,245,16,22,0,Aragón,NA,NA,196,131,20,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258161,44,134137
2020-03-31,Zaragoza,1954,188,159,17,Aragón,NA,NA,1520,906,130,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258203,50,964693
2020-03-31,Huesca,330,36,26,0,Aragón,NA,NA,207,129,13,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258203,22,220461
2020-03-31,Teruel,275,30,26,0,Aragón,NA,NA,205,141,22,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258203,44,134137
2020-04-01,Zaragoza,2104,150,181,23,Aragón,NA,NA,1564,950,132,NA,RTVE,https://public.flourish.studio/visualisation/1451263/,50,964693
2020-04-01,Huesca,349,19,31,1,Aragón,NA,NA,273,136,14,NA,RTVE,https://public.flourish.studio/visualisation/1451263/,22,220461
2020-04-01,Teruel,295,20,27,1,Aragón,NA,NA,230,148,22,NA,RTVE,https://public.flourish.studio/visualisation/1451263/,44,134137
2020-04-02,Zaragoza,2276,172,200,35,Aragón,NA,NA,1654,1008,137,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258306,50,964693
2020-04-02,Huesca,378,29,35,3,Aragón,NA,NA,296,146,20,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258306,22,220461
2020-04-02,Teruel,320,25,28,1,Aragón,NA,NA,232,166,21,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258306,44,134137
2020-04-03,Zaragoza,2385,109,221,48,Aragón,NA,NA,1742,1089,138,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1036/id.258374,50,964693
2020-04-03,Huesca,394,16,39,3,Aragón,NA,NA,301,175,21,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1036/id.258374,22,220461
2020-04-03,Teruel,343,23,31,1,Aragón,NA,NA,256,167,21,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1036/id.258374,44,134137
2020-04-04,Zaragoza,2487,102,236,68,Aragón,NA,NA,1819,1160,146,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258405,50,964693
2020-04-04,Huesca,410,16,42,10,Aragón,NA,NA,319,175,22,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258405,22,220461
2020-04-04,Teruel,361,18,32,2,Aragón,NA,NA,251,170,22,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258405,44,134137
2020-04-05,Zaragoza,2567,80,258,76,Aragón,NA,NA,1816,1217,178,NA,Gobierno de Aragón;RTVE,https://app.flourish.studio/visualisation/1451263/ (5-abr 22:00) y http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258447,50,964693
2020-04-05,Huesca,417,7,48,12,Aragón,NA,NA,310,176,26,NA,Gobierno de Aragón;RTVE,https://app.flourish.studio/visualisation/1451263/ (5-abr 22:00) y http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258447,22,220461
2020-04-05,Teruel,370,9,34,2,Aragón,NA,NA,251,180,27,NA,Gobierno de Aragón;RTVE,https://app.flourish.studio/visualisation/1451263/ (5-abr 22:00) y http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258447,44,134137
2020-04-06,Zaragoza,2651,84,282,98,Aragón,NA,NA,1895,1258,183,NA,Gobierno de Aragón;RTVE,https://app.flourish.studio/visualisation/1451263/ (6-abr 23:00) y http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258484,50,964693
2020-04-06,Huesca,426,9,53,14,Aragón,NA,NA,323,184,26,NA,Gobierno de Aragón;RTVE,https://app.flourish.studio/visualisation/1451263/ (6-abr 23:00) y http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258484,22,220461
2020-04-07,Zaragoza,2736,85,298,123,Aragón,NA,NA,1946,1280,192,NA,Gobierno de Aragón;RTVE,Flourish de RTVE (act. 23:30): https://app.flourish.studio/visualisation/1845449/;http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258578,50,964693
2020-04-07,Huesca,433,7,60,18,Aragón,NA,NA,315,185,27,NA,Gobierno de Aragón;RTVE,Flourish de RTVE (act. 23:30): https://app.flourish.studio/visualisation/1845449/;http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258578,22,220461
2020-04-07,Teruel,395,25,45,5,Aragón,NA,NA,271,187,27,NA,Gobierno de Aragón;RTVE,Flourish de RTVE (act. 23:30): https://app.flourish.studio/visualisation/1845449/;http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258578,44,134137
2020-04-08,Zaragoza,2866,130,316,160,Aragón,NA,NA,1932,1324,197,NA,Gobierno de Aragón;RTVE,Flourish de RTVE (act. 23:30): https://app.flourish.studio/visualisation/1845449/;http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258578,50,964693
2020-04-08,Huesca,469,36,62,20,Aragón,NA,NA,309,190,28,NA,Gobierno de Aragón;RTVE,Flourish de RTVE (act. 23:30): https://app.flourish.studio/visualisation/1845449/;http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258578,22,220461
2020-04-08,Teruel,406,11,49,10,Aragón,NA,NA,273,191,29,NA,Gobierno de Aragón;RTVE,Flourish de RTVE (act. 23:30): https://app.flourish.studio/visualisation/1845449/;http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258578,44,134137
2020-04-09,Zaragoza,2947,81,335,227,Aragón,NA,NA,1967,1368,202,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258635,50,964693
2020-04-09,Huesca,489,20,64,28,Aragón,NA,NA,312,193,28,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258635,22,220461
2020-04-09,Teruel,434,28,53,18,Aragón,NA,NA,276,193,30,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258635,44,134137
2020-04-10,Zaragoza,3020,73,359,288,Aragón,NA,NA,1989,1412,204,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258643,50,964693
2020-04-10,Huesca,499,10,67,34,Aragón,NA,NA,331,201,28,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258643,22,220461
2020-04-10,Teruel,451,17,60,26,Aragón,NA,NA,275,197,30,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258643,44,134137
2020-04-11,Zaragoza,3125,105,383,333,Aragón,NA,NA,1993,1443,205,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258694,50,964693
2020-04-11,Huesca,503,4,70,36,Aragón,NA,NA,328,203,29,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258694,22,220461
2020-04-11,Teruel,456,5,64,35,Aragón,NA,NA,303,202,31,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258694,44,134137
2020-04-12,Zaragoza,3187,62,397,373,Aragón,NA,NA,2017,1481,210,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258729,50,964693
2020-04-12,Huesca,507,4,72,43,Aragón,NA,NA,332,205,29,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258729,22,220461
2020-04-12,Teruel,485,29,67,36,Aragón,NA,NA,301,203,32,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258729,44,134137
2020-04-13,Zaragoza,3233,46,412,463,Aragón,NA,NA,2075,1512,211,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258743,50,964693
2020-04-13,Huesca,527,20,74,56,Aragón,NA,NA,331,208,30,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258743,22,220461
2020-04-13,Teruel,495,10,69,45,Aragón,NA,NA,333,204,32,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258743,44,134137
2020-04-14,Zaragoza,3287,54,430,552,Aragón,NA,NA,2094,1533,215,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258782,50,964693
2020-04-14,Huesca,533,6,76,76,Aragón,NA,NA,326,213,32,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258782,22,220461
2020-04-14,Teruel,500,5,72,63,Aragón,NA,NA,332,206,32,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258782,44,134137
2020-04-15,Zaragoza,3349,62,446,641,Aragón,NA,NA,2098,1565,216,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258793,50,964693
2020-04-15,Huesca,541,8,76,86,Aragón,NA,NA,337,217,33,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258793,22,220461
2020-04-15,Teruel,507,7,73,79,Aragón,NA,NA,336,209,32,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.258793,44,134137
2020-04-16,Zaragoza,3408,59,459,758,Aragón,NA,NA,2071,1589,219,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258841,50,964693
2020-04-16,Huesca,549,8,78,99,Aragón,NA,NA,342,223,34,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258841,22,220461
2020-04-16,Teruel,516,9,76,95,Aragón,NA,NA,340,213,32,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258841,44,134137
2020-04-17,Zaragoza,3454,46,473,892,Aragón,NA,NA,2089,1616,167,NA,RTVE,Flourish de RTVE (2020.04.17 23:55): https://app.flourish.studio/visualisation/1451263/,50,964693
2020-04-17,Huesca,557,8,79,120,Aragón,NA,NA,343,226,32,NA,RTVE,Flourish de RTVE (2020.04.17 23:55): https://app.flourish.studio/visualisation/1451263/,22,220461
2020-04-17,Teruel,521,5,78,114,Aragón,NA,NA,335,221,35,NA,RTVE,Flourish de RTVE (2020.04.17 23:55): https://app.flourish.studio/visualisation/1451263/,44,134137
2020-04-18,Zaragoza,3496,42,486,972,Aragón,NA,NA,2258,1706,174,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258983,50,964693
2020-04-18,Huesca,564,7,79,127,Aragón,NA,NA,371,236,36,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258983,22,220461
2020-04-18,Teruel,522,1,79,124,Aragón,NA,NA,360,224,32,NA,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258983,44,134137
2020-04-19,Zaragoza,3519,23,494,1037,Aragón,NA,NA,2258,1736,177,NA,RTVE,Flourish de RTVE (2020.04.18 23:50): https://app.flourish.studio/visualisation/1451263/,50,964693
2020-04-19,Huesca,568,4,80,142,Aragón,NA,NA,370,240,36,NA,RTVE,Flourish de RTVE (2020.04.18 23:50): https://app.flourish.studio/visualisation/1451263/,22,220461
2020-04-19,Teruel,523,1,81,128,Aragón,NA,NA,358,225,32,NA,RTVE,Flourish de RTVE (2020.04.18 23:50): https://app.flourish.studio/visualisation/1451263/,44,134137
2020-04-20,Zaragoza,3575,56,500,1167,Aragón,NA,NA,2274,1756,179,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.259028,50,964693
2020-04-20,Huesca,571,3,82,159,Aragón,NA,NA,384,245,36,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.259028,22,220461
2020-04-20,Teruel,524,1,81,146,Aragón,NA,NA,359,227,32,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.259028,44,134137
2020-04-21,Zaragoza,3631,56,509,1289,Aragón,NA,NA,2314,1781,180,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.259070,50,964693
2020-04-21,Huesca,581,10,82,183,Aragón,NA,NA,390,245,37,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.259068,22,220461
2020-04-21,Teruel,524,0,81,161,Aragón,NA,NA,356,229,32,NA,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.259069,44,134137
