date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
17/2/22,Extremadura,1595273,126000,307170,182600,40185,2251228,2244529.0,0.9970242907426524,960715,909516,591284,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Galicia,4138999,276000,969980,571870,122525,6079374,5988435.5,0.9850414697302716,2466373,2350800,1903154,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,La Rioja,458705,30000,109600,53240,15200,666745,621759.5,0.9325296777628629,282186,265404,156721,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Madrid,8746845,390000,2170800,1222100,321450,12851195,12854104.0,1.0,5753238,5424381,3171380,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Murcia,1767425,186000,623000,253010,68300,2897735,2745032.5,0.9473028071925141,1297357,1215614,654279,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Navarra,873147,66000,274760,135150,23710,1372767,1274694.5,0.9285585244983308,565314,541348,327880,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,País Vasco,3081600,228000,817900,444200,101305,4673005,4311210.0,0.922577656133473,1938991,1849411,1128324,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Ceuta,102444,12000,29210,18100,3935,165689,148467.5,0.8960612955597536,69193,64283,31259,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Melilla,101430,12000,23500,15100,5750,157780,135834.5,0.860910761820256,65104,60281,25850,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,200359.0,0.9427505340523041,95012,90951,40395,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Sanidad Exterior,0,0,7570,0,4690,12260,12164.5,0.99221044045677,8033,7522,2769,16/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
17/2/22,Totales,63217317,4920000,18501440,9009780,2113635,97762172,92022503.5,0.941289474419615,41024149,38802554,23653058,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220217.ods
