date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
8/10/21,Extremadura,1226825,218200,186000,51750,1682775,1698373,1.0092692130558156,894793,878658,14065,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Galicia,3155029,507400,573400,122700,4358529,4391154,1.0074853236034451,2303155,2274317,23045,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,La Rioja,374465,67600,53300,15200,510565,476718,0.9337067758267802,258105,252499,1401,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Madrid,7637679,1645800,1220900,321450,10825829,9758710,0.9014284264050356,5294682,5150486,28044,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Murcia,1687865,398000,253010,68300,2407175,2208387,0.9174185507908648,1183214,1146295,3388,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Navarra,734325,151500,136600,23750,1046175,974363,0.9313575644610127,524387,514552,3008,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,País Vasco,2597220,526100,444200,101300,3668820,3347925,0.912534547892783,1801288,1766156,11080,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Ceuta,95580,22400,18100,4150,140230,112830,0.8046067175354774,61865,58504,408,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Melilla,96750,23500,15100,5750,141100,100982,0.7156768249468463,56753,54058,0,6/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Fuerzas Armadas,48138,58300,103800,2000,212238,172709,0.8137515430789962,92623,86610,0,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Sanidad Exterior,0,4810,0,4035,8845,6451,0.7293386093838327,4883,4567,0,7/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
8/10/21,Totales,53616591,10752760,9111010,2161510,75641871,70699744,0.9346641359518989,37788299,36867685,294908,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211008.ods
