date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
12/11/21,Extremadura,1377755,218200,186000,51750,1833705,1803611,0.983588417984354,899698,885910,109443,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Galicia,3356269,527400,573400,122700,4579769,4558822,0.9954261885261025,2311880,2291788,166492,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,La Rioja,421265,67600,53270,15200,557335,496151,0.8902204239819858,260885,255969,15078,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10173245,0.9391899969857648,5364692,5255846,280764,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Murcia,1687865,398000,253010,68300,2407175,2310736,0.9599368554425831,1195878,1165641,76532,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Navarra,762405,151500,136600,23750,1074255,1028853,0.9577362916625941,528674,522681,46805,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,País Vasco,2647530,526100,444200,101300,3719130,3492004,0.9389303412357191,1817129,1786682,126965,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Ceuta,97920,22400,18100,3935,142355,119045,0.8362544343366934,62967,60400,3886,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Melilla,96750,23500,15100,5750,141100,105218,0.7456980864635011,58060,55475,2152,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177350,0.8356185037552182,95137,88954,0,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Sanidad Exterior,0,4910,0,4440,9350,7387,0.7900534759358289,5597,5407,0,11/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
12/11/21,Totales,55146519,10790480,9107850,2158300,77203149,73623626,0.9536350129966848,38144625,37448743,2423963,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211112.ods
