date_pub,ccaa,Personas con al menos 1 dosis >=80 años,%,Personas con al menos 1 dosis 70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,%.3,Personas con al menos 1 dosis 40-49 años,%.4.1,Personas con al menos 1 dosis 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
15/6/21,Extremadura,77964,1.0,95231,1.0,127978,1.0,150239,0.88785339447806355,57467,0.36030822476080604,23741,0.12346841130827318,2983,0.039204605193985914,77,0.0036748914236624827,535680,911213,0.58787572170282909,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Galicia,240582,1.0,288215,0.99466113569067027,331496,0.95552090209179452,368890,0.90884453631411544,150510,0.3395822851354065,50214,0.11264224970445262,6844,0.044806703983763789,53,0.0012041623119916391,1436804,2362643,0.60813419547515224,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,La Rioja,23291,1.0,28437,1.0,36586,0.96998780423140141,40891,0.85790114132259143,13862,0.26180897879011089,7634,0.13963527281374039,1581,0.074681152574397738,11,0.0017499204581609927,152293,270788,0.56240675362276027,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Madrid,370421,1.0,503550,0.95717199442671375,673659,0.9578230770215107,808948,0.83158114399614302,246196,0.21115104921134403,182271,0.1352393516381924,35689,0.074396101026440647,507,0.0037317552498509505,2821241,5695623,0.49533492648653182,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Murcia,73132,1.0,100421,0.97591813331519262,132094,0.89915525937825458,179069,0.83969032524290055,109389,0.43039932010528925,32941,0.1108721407703596,7895,0.066530711992382044,156,0.0044941230698317585,635097,1237479,0.51321840613052827,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Navarra,42350,1.0,55554,0.99573415543447086,70241,0.95120795189859708,88459,0.91483442612778454,48179,0.44609359085942851,16084,0.13982925599429694,4000,0.082465725182970823,15,0.001078671077232849,324882,552935,0.58755911635183156,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,País Vasco,161877,1.0,209865,0.98490714798597712,271568,0.96947368796832778,285905,0.8409539468846422,81860,0.22604954533279209,52816,0.14561254535228663,13366,0.095251669362827196,60,0.001434583014537108,1077317,1898123,0.56756964643492547,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Ceuta,2359,0.90556621880998078,3769,0.87285780453913853,6993,0.89003436426116833,9659,0.83584285219799237,9008,0.71254548330960288,3451,0.19806014692378329,600,0.079145231499802141,11,0.0050574712643678158,35850,66158,0.54188457934036705,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Melilla,1939,0.82545764154959556,3153,0.84124866595517611,6528,0.8340360291299348,8538,0.75564209222055045,8206,0.68371938010331612,3121,0.17249765102525838,332,0.038894095595126521,7,0.0030120481927710845,31824,66178,0.48088488621596298,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Fuerzas Armadas,31,-,13,-,3315,-,8768,-,18761,-,35485,-,9051,-,13,-,75437,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Sanidad Exterior,0,-,0,-,5,-,42,-,141,-,207,-,50,-,0,-,445,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
15/6/21,Total España,2911525,1.0,3881485,0.98016184159523445,4951450,0.92776147436024747,5877572,0.83567699173048915,2676432,0.33914358778048481,1164109,0.13206936032681157,247827,0.074865442668471935,3440,0.0036246811281609274,21713840,40129822,0.54108986578609797,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210615.ods
