date_pub,ccaa,Personas con al menos 1 dosis >=80 años,%,Personas con al menos 1 dosis 70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,%.3,Personas con al menos 1 dosis 40-49 años,%.4.1,Personas con al menos 1 dosis 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
18/6/21,Extremadura,77983,1.0,95276,1.0,126538,1.0,152057,0.89859705937972767,84608,0.5304776355223394,23922,0.1244097272784007,2968,0.039007465040479444,78,0.0037226172863074501,563430,911213,0.61832963313736744,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Galicia,240660,1.0,288298,0.99494757766718889,331610,0.95584950148013847,367060,0.90433591449879158,176853,0.39901764582454352,50987,0.11437627724700135,6879,0.04503584405381518,55,0.0012496023992366065,1462402,2362643,0.61896867194916882,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,La Rioja,23293,1.0,28450,1.0,35736,0.9474521448645209,41294,0.86635615978516278,18606,0.35140801178537029,7454,0.13634285087157724,1517,0.071658006613131792,11,0.0017499204581609927,156361,270788,0.57742957590439759,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Madrid,370680,1.0,504100,0.95821746080926706,651441,0.92623303944275959,826810,0.84994289579484839,309653,0.26557521585013694,177017,0.13134104881707953,34921,0.072795153799331269,516,0.0037979994258838076,2875138,5695623,0.50479780701777488,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Murcia,73224,1.0,100890,0.98047600073858832,133912,0.91153026703605633,182922,0.85775781220692504,151164,0.59476622717454175,33135,0.11152510198311726,7962,0.067095317147985542,160,0.0046093569946992399,683369,1237479,0.55222674485789258,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Navarra,42359,1.0,55576,0.99612847720103237,68701,0.93035317696766151,86022,0.88963120772747017,59794,0.55363789559452603,15787,0.13724723106080364,3842,0.079208329038243486,19,0.0013663166978282756,332100,552935,0.60061309195475054,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,País Vasco,161931,1.0,209960,0.98535298783091874,266179,0.95023543565413271,291448,0.85725799098174293,119016,0.32865273255958444,52232,0.14400247025220833,13131,0.093576961724022439,64,0.001530221882172915,1113961,1898123,0.58687503391508344,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Ceuta,2359,0.90556621880998078,3772,0.87355257063455305,6994,0.89016163930253278,9438,0.81671858774662509,9028,0.71412751146970421,4204,0.24127640036730946,606,0.079936683814800152,11,0.0050574712643678158,36412,66158,0.55037939478218811,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Melilla,1945,0.82801191996594292,3159,0.84284951974386335,6543,0.83595247221157531,8621,0.76298787503318877,8427,0.70213297783702722,4605,0.25451832200298458,333,0.039011246485473293,7,0.0030120481927710845,33640,66178,0.50832602979842245,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Fuerzas Armadas,30,-,13,-,3325,-,8818,-,18891,-,35892,-,9412,-,13,-,76394,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Sanidad Exterior,0,-,0,-,8,-,47,-,186,-,266,-,57,-,1,-,565,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Total España,2913061,1.0,3885726,0.98123278902133693,4948445,0.92719842248040374,5981912,0.85051212047364355,3504040,0.44401378302394012,1196032,0.13569105742709411,251991,0.076123335082420043,3704,0.0039028543310197891,22684911,40129822,0.565288104193435,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
