date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
3/3/22,Extremadura,1645583,156000,307170,182600,40185,2331538,2270843.0,0.9739678272453633,962266,912432,617029,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Galicia,4138999,300000,969980,571870,122525,6103374,6008141.5,0.9843967451445709,2468181,2357167,1919114,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,La Rioja,458705,48000,111700,53240,15200,686845,627184.0,0.9131376074660221,282892,267039,161799,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Madrid,8963295,756000,2170800,1222100,321450,13433645,12912796.0,0.9612280211364823,5758487,5464862,3181817,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Murcia,1767425,204000,623000,253010,68300,2915735,2760737.0,0.9468408480194531,1294559,1220297,667065,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Navarra,873147,78000,274760,135150,23710,1384767,1291289.0,0.9324955028535487,566256,547001,339698,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,País Vasco,3081600,228000,817900,444200,101305,4673005,4342572.5,0.9292890763010098,1941456,1866726,1144001,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Ceuta,102444,12000,29210,18100,3935,165689,146203.5,0.8823971416328181,66991,62854,32943,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Melilla,101430,12000,23500,15100,5750,157780,136620.0,0.8658892128279884,65172,60582,26291,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,202468.0,0.9526740257662591,95089,91061,44361,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Sanidad Exterior,0,0,7580,0,4705,12285,12379.0,1.0,8070,7560,3106,2/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
3/3/22,Totales,63342507,5316000,18227130,9009780,2113650,98009067,92726740.0,0.9461036905901777,41079854,39083122,24184184,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220303.ods
