date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
13/12/21,Extremadura,1464233,231770,185400,49265,1930668,1950030,1.010028653295129,902960,888911,249090,12/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Galicia,3874579,537400,573400,122700,5108079,5261967,1.0301263938948477,2324711,2301193,841454,12/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,La Rioja,421265,67600,53240,15200,557305,557949,1.0011555611379765,262843,257795,72443,10/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Madrid,8099835,1820800,1222100,321450,11464185,11058716,0.964631676826569,5430741,5298888,1037794,12/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Murcia,1687865,498000,253010,68300,2507175,2503404,0.9984959167190164,1207365,1177239,248459,12/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Navarra,804525,166500,136600,23750,1131375,1132830,1.0012860457408022,534002,525189,142534,12/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,País Vasco,2842920,651100,444200,101300,4039520,3880800,0.9607082029548065,1831319,1795858,492650,12/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Ceuta,97920,22270,18100,3935,142225,126679,0.8906943223765161,63463,60843,10472,10/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Melilla,96750,23500,15100,5750,141100,118110,0.8370659107016301,60598,57874,10291,10/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Fuerzas Armadas,48138,58300,103800,2000,212238,206852,0.9746228290880992,95248,89105,29252,11/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Sanidad Exterior,0,5540,0,4400,9940,7878,0.7925553319919517,6037,5730,11,10/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
13/12/21,Totales,58697409,12695870,9051120,2150615,82595014,80647211,0.9764174263594168,38514698,37721347,8799504,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211213.ods
