date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
11/2/22,Galicia,4138999,210000,969980,571870,122525,6013374,5954489.5,0.9902077436061685,2465070,2321620,1886693,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,La Rioja,458705,30000,109600,53240,15200,666745,615855.0,0.9236739683087237,281966,261729,151000,9/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Madrid,8746845,390000,2170800,1222100,321450,12851195,12755814.5,0.9925780832054918,5747331,5376877,3101345,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Murcia,1767425,168000,623000,253010,68300,2879735,2715919.5,0.9431143837887861,1296530,1201041,625541,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Navarra,873147,66000,274760,135150,23710,1372767,1264832.0,0.9213741297685624,564793,533609,321715,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,País Vasco,3081600,204000,817900,444200,101305,4649005,4294328.0,0.92370905172182,1938437,1828526,1119944,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Ceuta,102444,12000,29210,18100,3935,165689,147234.0,0.8886166251229713,69193,63556,30274,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Melilla,101430,12000,23500,15100,5750,157780,134939.0,0.8552351375332742,65053,59359,25578,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,199768.0,0.9399696978252072,94979,90945,39338,10/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Sanidad Exterior,0,0,7570,0,4690,12260,11963.0,0.9757748776508972,7975,7494,2490,9/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
11/2/22,Totales,63217317,4482000,18501440,9009780,2113635,97324172,91411885.5,0.9392516126415131,40986943,38372822,23184245,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220211.ods
