date_pub,ccaa,Personas pauta completa >=80 años,%,Personas pauta completa 70-79 años,%.1,Personas pauta completa 60-69 años,%.2,Personas pauta completa 50-59 años,%.3,Personas pauta completa 40-49 años,%.4.1,Personas pauta completa 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
10/6/21,Extremadura,76486,1.0,90399,0.98392398450084895,50984,0.40690519326081231,53870,0.31835051059001512,15105,0.094705756956374537,13879,0.072179692538120691,1614,0.021212280517295762,65,0.0031021810719228751,302402,911213,0.33186752164422589,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Galicia,237696,1.0,282273,0.97415465105845489,111221,0.32058905764036816,164090,0.40427308944070917,37311,0.084181480570640829,29423,0.066002965568449229,3217,0.021061245867295166,41,0.00093152178852183392,865272,2362643,0.36623053080808232,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,La Rioja,22964,1.0,28041,0.99701333333333331,16197,0.42942361737101648,11054,0.23191507217186977,4444,0.083932989593366952,3363,0.061513416619414313,699,0.033018422295701462,10,0.001590836780146357,86772,270788,0.32044256023162032,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Madrid,363718,0.99889048176160733,481578,0.91540656286769528,169899,0.24156610831723119,316280,0.32512903700002982,110398,0.094683315451241923,121878,0.09042964431511108,22677,0.047271719100467777,358,0.002635046113306983,1586786,5695623,0.27859744228155553,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Murcia,71579,1.0,93616,0.90978532347253127,40950,0.27874398437127745,59243,0.27780226582136025,38644,0.15204775001278736,26832,0.090310594127388025,6634,0.055904337347367002,123,0.0035434431896750403,337621,1237479,0.27282968034205024,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Navarra,41722,1.0,54782,0.98189704617149409,19790,0.26799739992416444,40872,0.42269427265393922,15253,0.14122886613210867,11361,0.098768973971102181,2027,0.041789506236470465,9,0.00064720264633970944,185816,552935,0.33605396656026476,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,País Vasco,159034,1.0068629313073758,205942,0.96649630891538896,81409,0.2906229138330495,117789,0.34646167240725106,39584,0.10930790621125387,40047,0.11040869440554042,7303,0.052044212281664448,32,0.00076511094108645751,651140,1898123,0.34304415467280047,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Ceuta,2302,0.88368522072936662,3630,0.84066697545159796,1902,0.24207712867506681,5861,0.50718241606092074,2516,0.19901914254073721,1684,0.09664830119375574,374,0.049333860968209998,7,0.0032183908045977012,18276,66158,0.27624777048882976,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Melilla,1837,0.7820349084716901,2935,0.78308431163287084,2630,0.33601635364763,5701,0.50455792548013101,1848,0.15397433761039828,1719,0.095009119548996851,264,0.030927835051546393,6,0.0025817555938037868,16940,66178,0.25597630632536494,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Fuerzas Armadas,9,-,6,-,930,-,2932,-,5969,-,9699,-,1162,-,0,-,20707,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Sanidad Exterior,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
10/6/21,Total España,2855376,1.0,3758919,0.94921118320625142,1311334,0.24570684652348723,2252388,0.320245983894345,824597,0.10448865693319481,747172,0.084767429934915414,141910,0.042869239304364953,2255,0.0023760627744194452,11893951,40129822,0.29638683670214139,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210610.ods
