date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
28/10/21,Extremadura,1226825,218200,186000,51750,1682775,1743558,1.0361206934973481,897545,883203,53364,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Galicia,3155029,527400,573400,122700,4378529,4443895,1.0149287580372313,2308772,2287109,58801,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,La Rioja,374465,67600,53300,15200,510565,483304,0.9466062107665038,260232,254822,3948,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Madrid,7637679,1645800,1227000,321450,10831929,9929022,0.9166439329504468,5334961,5219467,99167,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Murcia,1687865,398000,253010,68300,2407175,2228837,0.9259139863117555,1190273,1158341,6429,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Navarra,734325,151500,136600,23750,1046175,995594,0.9516514923411475,527578,520977,16015,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,País Vasco,2597220,526100,444200,101300,3668820,3405685,0.9282780294481604,1811861,1780379,50232,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Ceuta,95580,22400,18100,4150,140230,115765,0.8255366184126078,62693,59948,1294,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Melilla,96750,23500,15100,5750,141100,102906,0.7293125442948264,57651,55029,477,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173068,0.8154430403603502,92858,86796,0,27/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Sanidad Exterior,0,4910,0,4140,9050,6986,0.7719337016574586,5249,5016,0,25/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
28/10/21,Totales,53616591,10772860,9117110,2161615,75668176,71779466,0.9486083819438175,38013994,37282484,844649,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211028.ods
