date_pub,ccaa,Personas con al menos 1 dosis >=80 años,%,Personas con al menos 1 dosis 70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,%.3,Personas con al menos 1 dosis 40-49 años,%.4.1,Personas con al menos 1 dosis 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
8/6/21,Extremadura,77928,1.0,95126,1.0,127843,1.0,138567,0.81887646558245086,31301,0.19625189662307047,23660,0.12304715941003931,2971,0.039046893071180741,76,0.0036271655610175153,497472,911213,0.54594480105090681,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Galicia,240057,1.0,286311,0.98809022577149519,330818,0.95356660046638053,368059,0.90679717853896014,64831,0.14627240135282399,49519,0.11108319518689587,6836,0.044754329110609184,45,0.0010224019630117689,1346476,2362643,0.56990243553511888,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,La Rioja,23280,1.0,28409,1.0,36586,0.96998780423140141,38878,0.8156680093991272,7855,0.14835590307288421,7634,0.13963527281374039,1581,0.074681152574397738,10,0.001590836780146357,144233,270788,0.53264177142266278,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Madrid,369899,1.0,502329,0.95485105905744549,672424,0.95606712705257757,778487,0.8002678911946447,164628,0.1411939061949225,182030,0.13506053721491712,35560,0.074127191921887117,477,0.0035109413297414269,2705834,5695623,0.47507252498980357,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Murcia,73019,1.0,99827,0.97014548246338639,129598,0.88216514985467198,169632,0.79543834640057021,55844,0.21972245501796134,32245,0.10852955827510535,7782,0.065578467476214958,155,0.0044653145886148883,568102,1237479,0.45908011368273727,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Navarra,42335,1.0,55491,0.99460496128477205,70226,0.95100482097394512,87932,0.90938424307609578,27252,0.25232866058035963,16067,0.13968146332133605,4000,0.082465725182970823,11,0.00079102545663742275,303314,552935,0.54855272319531234,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,País Vasco,161763,1.0,209611,0.98371511303213333,271247,0.96832774642205632,260884,0.76735779185062514,51594,0.1424725170034214,52664,0.14519348470980051,13313,0.09487396934216058,51,0.0012193955623565416,1021127,1898123,0.53796671764685433,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Ceuta,2358,0.9051823416506718,3751,0.86868920796665128,6883,0.87603410971108564,9632,0.8335064035998615,8845,0.69965195380477774,2232,0.128099173553719,597,0.078749505342303128,10,0.0045977011494252873,34308,66158,0.51857674053024583,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Melilla,1931,0.82205193699446577,3131,0.83537886872998934,6363,0.81295515523188966,8158,0.72201079741570051,7606,0.63372771204799205,2055,0.11357983750621788,327,0.038308341143392689,7,0.0030120481927710845,29578,66178,0.44694611502311948,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Fuerzas Armadas,30,-,13,-,3306,-,8466,-,18056,-,34363,-,8343,-,13,-,72590,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Sanidad Exterior,0,-,0,-,3,-,28,-,81,-,132,-,22,-,0,-,266,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Total España,2907975,1.0,3870489,0.9773851054722863,4904359,0.91893795486815966,5475622,0.77852748053333665,1520853,0.19271460769663257,1125620,0.12770274379037155,240131,0.072540577150281588,3125,0.0032927699202043308,20048174,40129822,0.4995829286259979,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
