date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
23/8/21,La Rioja,327665,49900,61400,15200,454165,424663,0.9350412295090991,242991,212082,20/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Madrid,6784749,1262700,1309400,381450,9738299,8788379,0.9024552439804939,4978283,4436710,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Murcia,1481945,304400,259900,88100,2134345,1978500,0.9269822826206635,1127165,915649,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Navarra,653595,113800,145700,32750,945845,888932,0.9398284074029043,497701,444089,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,País Vasco,2234520,339300,444200,110850,3128870,3010042,0.9620220718662009,1680743,1513974,22/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Ceuta,83880,18400,18100,4150,124530,100680,0.8084798843652132,56642,50419,20/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Melilla,85050,19300,15100,5750,125200,92668,0.7401597444089457,53099,47868,19/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Fuerzas Armadas,49368,58300,103900,2000,213568,169976,0.7958870242732994,91304,84784,20/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Sanidad Exterior,0,4180,0,2710,6890,4713,0.6840348330914369,3578,3088,18/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
23/8/21,Totales,47419737,8267080,9979000,2648335,68314152,63590985,0.93086107546208,35667383,31447188,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210823.ods
