date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
10/1/22,Extremadura,1464233,42000,271770,182600,41255,2001858,2067649.0,1.0,931300,893294,406252,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Galicia,3964669,96000,785000,573400,122700,5541769,5626396.5,1.0,2418486,2313046,1471128,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,La Rioja,429455,12000,91600,53240,15200,601495,577145.0,0.9595175354741103,272762,259235,105483,8/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Madrid,8392335,312000,2120800,1222100,321450,12368685,11911918.0,0.963070690214845,5651848,5345887,2179971,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Murcia,1687865,78000,548000,253010,68300,2635175,2557928.5,0.9706863870520933,1268774,1191056,401619,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Navarra,839625,30000,226500,136600,23750,1256475,1193827.5,0.9501402733838715,558430,530506,220298,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,País Vasco,2909610,96000,742900,444200,101300,4294010,4062713.0,0.946134964753226,1913125,1813247,823514,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Ceuta,97920,6000,22270,18100,3935,148225,132674.5,0.8950885478158206,66428,61348,19110,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Melilla,96750,6000,23500,15100,5750,147100,128740.5,0.8751903467029232,63726,58728,20531,7/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Fuerzas Armadas,48138,0,58300,103800,2000,212238,206934.5,0.9750115436443992,95340,92097,39515,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Sanidad Exterior,0,0,6170,0,4640,10810,10803.5,0.9993987049028678,7843,7376,535,9/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
10/1/22,Totales,60072153,2088000,15854400,9048320,2140535,89203408,85480089.0,0.9582603503220415,40082392,38079025,15761630,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220110.ods
