date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
3/12/21,La Rioja,421265,67600,53240,15200,557305,533716,0.9576730874476275,262296,257487,49416,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Madrid,8099835,1820800,1222100,321450,11464185,10628425,0.9270981757534443,5417838,5297204,635989,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Murcia,1687865,498000,253010,68300,2507175,2410105,0.9612831174529102,1204219,1174864,160858,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Navarra,804525,151500,136600,23750,1116375,1084900,0.9718060687493002,532728,525192,96913,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,País Vasco,2748150,526100,444200,101300,3819750,3689666,0.9659443680869166,1827444,1794290,308409,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Ceuta,97920,22270,18100,3935,142225,122055,0.8581824573738794,63353,60770,6073,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Melilla,96750,23500,15100,5750,141100,110977,0.7865131112686038,60280,57818,3792,2/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177746,0.8374843336254583,95248,89105,146,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Sanidad Exterior,0,5540,0,4375,9915,7816,0.7883005547150782,5982,5676,5,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
3/12/21,Totales,58565199,11968970,9051120,2150590,81735879,77157350,0.9439838531619633,38409145,37655150,5499256,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211203.ods
