date_pub,ccaa,Personas con al menos 1 dosis >=80 años,%,Personas con al menos 1 dosis 70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,%.3,Personas con al menos 1 dosis 40-49 años,%.4.1,Personas con al menos 1 dosis 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
16/6/21,Extremadura,77968,1.0,95241,1.0,127978,1.0,150759,0.89092638993948559,63878,0.40050409419790084,23741,0.12346841130827318,2983,0.039204605193985914,77,0.0036748914236624827,542625,911213,0.59549743034833791,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Galicia,240586,1.0,288219,0.99467494012327362,331496,0.95552090209179452,368890,0.90884453631411544,150749,0.34012151951283898,50434,0.11313576336468641,6844,0.044806703983763789,54,0.0012268823556141229,1437272,2362643,0.60833227872344653,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,La Rioja,23292,1.0,28442,1.0,36586,0.96998780423140141,40929,0.85869838872104731,15082,0.28485088862447355,7634,0.13963527281374039,1581,0.074681152574397738,11,0.0017499204581609927,153557,270788,0.56707461187349517,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Madrid,370522,1.0,503746,0.95754456062849636,673659,0.9578230770215107,814523,0.83731212408111577,265303,0.22753824923604446,182271,0.1352393516381924,35689,0.074396101026440647,510,0.003753836641861903,2846223,5695623,0.49972110162487932,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Murcia,73152,1.0,100526,0.97693855139505725,132661,0.90301479146954922,180866,0.84811681734628808,125718,0.49464700952560819,33014,0.11111784267000552,7910,0.066657116131696253,157,0.0045229315510486286,654004,1237479,0.52849704924285579,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Navarra,42353,1.0,55558,0.99580585030111846,70241,0.95120795189859708,88459,0.91483442612778454,50702,0.46945426936538215,16084,0.13982925599429694,4000,0.082465725182970823,17,0.0012224938875305623,327414,552935,0.59213831643864112,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,País Vasco,161891,1.0,209895,0.9850479395159587,271568,0.96947368796832778,287861,0.84670727725699091,93117,0.25713480958653312,52816,0.14561254535228663,13366,0.095251669362827196,60,0.001434583014537108,1090574,1898123,0.57455391457771698,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Ceuta,2359,0.90556621880998078,3769,0.87285780453913853,6993,0.89003436426116833,9659,0.83584285219799237,9008,0.71254548330960288,3463,0.19874885215794308,600,0.079145231499802141,11,0.0050574712643678158,35862,66158,0.5420659632999788,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Melilla,1940,0.82588335461898676,3155,0.84178228388473852,6534,0.83480260636259107,8583,0.75962474555270376,8288,0.69055157473754369,3610,0.19952467805228541,332,0.038894095595126521,7,0.0030120481927710845,32449,66178,0.49032911239384691,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Fuerzas Armadas,31,-,13,-,3317,-,8789,-,18813,-,35626,-,9162,-,13,-,75764,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Sanidad Exterior,0,-,0,-,5,-,42,-,141,-,207,-,50,-,0,-,445,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Total España,2911992,1.0,3882835,0.9805027468122206,4960322,0.92942383585042199,5922315,0.84203858043429358,2946768,0.37339916421441821,1171969,0.13296108539050297,249221,0.075286552664880116,3497,0.0036847412515054545,22048919,40129822,0.5494397408490872,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
