date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
10/11/21,Galicia,3356269,527400,573400,122700,4579769,4537128,0.9906892683888642,2311428,2291062,145918,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,La Rioja,421265,67600,53270,15200,557335,494384,0.8870499789175271,260848,255811,13504,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10125051,0.9347407457670306,5360321,5250878,241805,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Murcia,1687865,398000,253010,68300,2407175,2281119,0.9476332215148462,1194370,1164355,49527,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Navarra,734325,151500,136600,23750,1046175,1023050,0.97789566755084,528517,522371,41453,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,País Vasco,2647530,526100,444200,101300,3719130,3474065,0.9341069013452071,1816019,1785348,111135,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Ceuta,95580,22400,18100,3935,140015,118848,0.8488233403563904,62934,60344,3772,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Melilla,96750,23500,15100,5750,141100,105014,0.7442523033309709,58018,55417,2025,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173203,0.8160791187252048,92899,86902,0,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Sanidad Exterior,0,4910,0,4340,9250,7292,0.7883243243243243,5515,5317,0,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
10/11/21,Totales,55026009,10764810,9109450,2159540,77059809,73149785,0.9492598794269007,38117778,37417377,2004741,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211110.ods
