date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
14/1/22,Extremadura,1479443,60000,271770,182600,40185,2033998,2092230.5,1.0,939435,893914,427872,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Galicia,3964669,132000,834980,571870,122515,5626034,5694773.0,1.0,2448558,2315097,1543467,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,La Rioja,434135,18000,91600,53240,15200,612175,591685.5,0.9665299955078205,277518,260592,117861,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Madrid,8392335,312000,2120800,1222100,321450,12368685,12066166.0,0.9755415389752428,5675660,5351958,2362948,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Murcia,1687865,102000,623000,253010,68300,2734175,2600808.5,0.9512223979811095,1282119,1193346,455843,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Navarra,845067,42000,224760,135150,23710,1270687,1210681.0,0.9527767262905814,559747,531062,245501,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,País Vasco,2942370,126000,742900,444200,101300,4356770,4116510.5,0.9448537563378374,1923040,1816262,888024,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Ceuta,98934,12000,28110,18100,3935,161079,135192.5,0.8392931418744839,66736,61416,21285,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Melilla,97920,12000,23500,15100,5750,154270,130029.0,0.8428664030595708,63938,58906,21455,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Fuerzas Armadas,48138,0,58300,103800,2000,212238,208501.5,0.9823947643683035,95367,92252,43665,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Sanidad Exterior,0,0,6480,0,4685,11165,11017.5,0.9867890729959695,7891,7431,815,13/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
14/1/22,Totales,60474237,2802000,16747770,9011510,2114895,91150412,86659108.5,0.9507264596895075,40317861,38144506,17195074,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220114.ods
