date_pub,ccaa,Personas pauta completa >=80 años,%,Personas pauta completa 70-79 años,%.1,Personas pauta completa 60-69 años,%.2,Personas pauta completa 50-59 años,%.3,Personas pauta completa 40-49 años,%.4.1,Personas pauta completa 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
18/6/21,Extremadura,76570,1.0,90728,0.98750489790587315,57397,0.45808758390065207,88539,0.52323066376701965,26567,0.16657052929890778,17916,0.093174679120467646,2162,0.028414467458731996,70,0.0033408103851477115,359949,911213,0.39502180061083414,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Galicia,238454,1.0,285242,0.98440099115826096,117200,0.33782323082377563,251653,0.62000448398453767,54004,0.1218444071918975,39844,0.089379810356159842,4343,0.028433009263805688,44,0.00099968191938928528,990784,2362643,0.41935408777373473,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,La Rioja,22997,1.0,28193,1.0,16846,0.44663025611114054,21577,0.4526896609600537,6625,0.12512512512512514,4867,0.089023431069488387,888,0.041946150212564953,10,0.001590836780146357,102003,270788,0.3766895135678095,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Madrid,365677,1.0,496153,0.94311142200535658,229482,0.32628251884269388,497242,0.51115408061201728,159419,0.13672638513307792,145194,0.10772938329057122,27880,0.058117719650793383,431,0.0031723599855734905,1921478,5695623,0.33736046083106275,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Murcia,71828,1.0,96234,0.93522774759715843,47173,0.32110354028684424,97116,0.45539633117004913,49026,0.19289651671998018,29165,0.098162957577715843,6974,0.058769497838489219,128,0.0036874855957593914,397644,1237479,0.32133393778803521,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Navarra,41784,1.0,55043,0.98657513622024662,20805,0.28174259249228101,56463,0.58393488737667276,19680,0.18221884779911482,13095,0.11384382661311356,2339,0.048221832800742194,9,0.00064720264633970944,209218,552935,0.37837720527729302,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,País Vasco,159411,1.0092497625830958,207430,0.97347956880247422,92244,0.32930290340890833,182899,0.53797462769540294,51645,0.14261334923909172,43573,0.12012979852005426,9018,0.064266014837197044,41,0.00098029839326702365,746261,1898123,0.39315734544073278,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Ceuta,2315,0.8886756238003839,3687,0.85386753126447434,2421,0.30813287514318444,8427,0.72923156801661471,5612,0.44391710172441068,2009,0.11530073461891643,508,0.067009629336499149,8,0.0036781609195402297,24987,66158,0.37768674990175033,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Melilla,1863,0.7931034482758621,2984,0.79615795090715047,3024,0.38635492525871984,7765,0.68722895831489517,5853,0.48766872187968674,2169,0.11988061681313215,301,0.035262417994376759,6,0.0025817555938037868,23965,66178,0.36212940856477982,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Fuerzas Armadas,12,-,6,-,1283,-,4910,-,9600,-,16330,-,2614,-,4,-,34759,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Sanidad Exterior,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
18/6/21,Total España,2863600,1.0,3805496,0.96097291823704023,1532725,0.28718924876325325,3560479,0.50623120905019636,1124992,0.14255315401412896,874115,0.099169243517635286,175588,0.053042942646570598,2569,0.0027069202960015764,13939564,40129822,0.34736172016910516,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods
