date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
21/10/21,Extremadura,1226825,218200,186000,51750,1682775,1705344,1.013411775192762,896457,881681,17241,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Galicia,3155029,507400,573400,122700,4358529,4405199,1.0107077410750278,2306805,2283368,25349,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,La Rioja,374465,67600,53300,15200,510565,481267,0.9426165130786481,259483,253969,3353,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Madrid,7637679,1645800,1220900,321450,10825829,9848126,0.9096879324437879,5321369,5199609,48669,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Murcia,1687865,398000,253010,68300,2407175,2220367,0.9223953389346433,1187210,1153228,5486,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Navarra,734325,151500,136600,23750,1046175,981247,0.9379377255239324,526928,520155,3167,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,País Vasco,2597220,526100,444200,101300,3668820,3363148,0.9166838384003576,1808412,1776369,13481,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Ceuta,95580,22400,18100,4150,140230,114016,0.813064251586679,62353,59327,430,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Melilla,96750,23500,15100,5750,141100,101936,0.72243798724309,57127,54636,204,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173004,0.8151414920984932,92822,86744,0,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Sanidad Exterior,0,4910,0,4085,8995,6858,0.7624235686492495,5149,4901,0,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
21/10/21,Totales,53616591,10752860,9111010,2161560,75642021,71231804,0.9416962034898565,37938819,37176352,455403,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211021.ods
