date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
29/11/21,Extremadura,1377755,217410,185700,50980,1831845,1856742,1.013591215413968,900957,887416,160141,27/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Galicia,3874579,537400,573400,122700,5108079,4769277,0.9336733045827992,2316390,2295934,368402,28/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,La Rioja,421265,67600,53240,15200,557305,527787,0.9470343887099524,261633,256916,45001,26/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Madrid,7637685,1645800,1222100,321450,10827035,10450089,0.9651847435609102,5399273,5283634,494161,28/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Murcia,1687865,498000,253010,68300,2507175,2382043,0.9500904404359488,1199815,1171681,140477,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Navarra,762405,151500,136600,23750,1074255,1069699,0.9957589212989467,530826,524112,84468,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,País Vasco,2748150,526100,444200,101300,3819750,3641513,0.953338045683618,1824054,1792626,265444,28/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Ceuta,97920,22270,18100,3935,142225,121284,0.8527614695025488,63224,60633,5588,26/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Melilla,96750,23500,15100,5750,141100,107034,0.7585683912119064,58486,56069,3135,26/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177701,0.8372723075038401,95236,89082,138,26/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Sanidad Exterior,0,5540,0,4375,9915,7651,0.7716591023701462,5834,5570,5,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
29/11/21,Totales,57435483,10926970,9053420,2155240,79571113,76123553,0.9566732213485565,38299758,37586582,4649523,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211129.ods
