date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
25/1/22,Extremadura,1526243,72000,291770,182600,40185,2112798,2144644.0,1.0,953233,894831,480730,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Galicia,4029019,162000,959980,571870,122515,5845384,5818694.5,0.9954340895311583,2461678,2318422,1741858,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,La Rioja,439985,24000,109600,53240,15200,642025,603439.5,0.9399003154082785,280897,261279,132721,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Madrid,8601765,312000,2170800,1222100,321450,12628115,12356897.0,0.9785226852938859,5720201,5361360,2701083,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Murcia,1687865,132000,623000,253010,68300,2764175,2661287.0,0.962778044081869,1291745,1197802,542917,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Navarra,857937,54000,274760,135150,23710,1345557,1238279.0,0.9202724224986382,563393,531996,288062,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,País Vasco,2942370,156000,817900,444200,101305,4461775,4224127.0,0.9467368928285268,1934919,1823647,1025421,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Ceuta,100104,12000,28110,18100,3935,162249,143668.5,0.8854815746167927,68857,63337,26562,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Melilla,99090,12000,23500,15100,5750,155440,131351.0,0.8450270200720535,64145,59038,22846,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,212734.5,1.0,95413,92538,52325,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Sanidad Exterior,0,0,7090,0,4685,11775,11413.0,0.9692569002123143,7914,7451,1550,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Totales,61161627,3516000,17277760,9009780,2113620,93078787,88984996.5,0.956018007626163,40824542,38253646,19986964,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
