date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
18/11/21,Extremadura,1377755,218200,186000,51750,1833705,1817083,0.990935292208943,900130,886394,122107,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Galicia,3456889,527400,573400,122700,4680389,4594506,0.9816504568316864,2313622,2293272,199159,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,La Rioja,421265,67600,53270,15200,557335,506535,0.9088519472130765,261187,256461,24681,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10285957,0.9495955247146516,5377218,5268687,367669,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Murcia,1687865,398000,253010,68300,2407175,2334844,0.9699519145886776,1197344,1167457,97568,16/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Navarra,762405,151500,136600,23750,1074255,1044055,0.9718874941238347,529361,523245,60885,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,País Vasco,2647530,526100,444200,101300,3719130,3525610,0.9479663254578355,1818466,1788453,157805,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Ceuta,97920,22400,18100,3935,142355,119544,0.8397597555407257,63060,60504,4176,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Melilla,96750,23500,15100,5750,141100,105908,0.7505882352941177,58220,55699,2531,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177453,0.8361038079891443,95196,89018,0,17/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Sanidad Exterior,0,4990,0,4440,9430,7427,0.787592788971368,5625,5447,0,16/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
18/11/21,Totales,55775979,10790560,9107850,2158300,77832689,74502145,0.9572089305561574,38197655,37507587,3198583,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211118.ods
