date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
22/2/22,Extremadura,1645583,144000,307170,182600,40185,2319538,2258070.5,0.9735001107979261,961200,910936,605146,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Galicia,4138999,276000,969980,571870,122525,6079374,5998097.0,0.9866306958578301,2467087,2355605,1908501,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,La Rioja,458705,42000,109600,53240,15200,678745,624193.5,0.919628873877524,282310,265978,159465,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Madrid,8963295,756000,2170800,1222100,321450,13433645,12869364.0,0.9579949447822985,5754023,5427187,3181817,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Murcia,1767425,186000,623000,253010,68300,2897735,2743018.5,0.9466077815949353,1293121,1211444,658468,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Navarra,873147,72000,274760,135150,23710,1378767,1281480.0,0.9294391293090131,565676,542820,333596,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,País Vasco,3081600,228000,817900,444200,101305,4673005,4321493.5,0.9247782743652104,1939521,1854090,1134663,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Ceuta,102444,12000,29210,18100,3935,165689,145233.0,0.8765397823633434,66920,62502,31982,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Melilla,101430,12000,23500,15100,5750,157780,136245.0,0.8635124857396375,65139,60475,26033,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,201256.5,0.9469735467660427,95071,91022,41920,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Sanidad Exterior,0,0,7570,0,4705,12275,12252.0,0.9981262729124236,8047,7535,2912,21/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
22/2/22,Totales,63337827,5034000,18495040,9009780,2113650,97990297,92237053.5,0.9412876205487978,41027369,38856131,23872468,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220222.ods
