date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
11/11/21,La Rioja,421265,67600,53270,15200,557335,496151,0.8902204239819858,260885,255969,15078,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Madrid,7637685,1645800,1227000,321450,10831935,10147525,0.936815536651577,5362207,5253026,260148,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Murcia,1687865,398000,253010,68300,2407175,2289572,0.951144806671721,1194823,1164733,57210,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Navarra,734325,151500,136600,23750,1046175,1026886,0.9815623581140822,528577,522431,45187,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,País Vasco,2647530,526100,444200,101300,3719130,3482572,0.9363942642499724,1816478,1785886,118770,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Ceuta,95580,22400,18100,3935,140015,118971,0.8497018176623933,62953,60376,3847,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Melilla,96750,23500,15100,5750,141100,105218,0.7456980864635011,58060,55475,2152,10/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177337,0.8355572517645286,95130,88948,0,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Sanidad Exterior,0,4910,0,4340,9250,7292,0.7883243243243243,5515,5317,0,9/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
11/11/21,Totales,55026009,10764810,9109450,2159540,77059809,73347560,0.9518263924064488,38130715,37431385,2177023,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211111.ods
