date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
23/12/21,Extremadura,1464233,30000,231770,185400,49265,1960668,2044958,1.0,928838,889700,317969,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Galicia,3874579,60000,725000,573400,122700,5355679,5672075,1.0,2377811,2301193,1210002,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,La Rioja,421265,12000,91600,53240,15200,593305,582547,0.9818676734563168,267365,258029,92825,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Madrid,8228535,204000,1970800,1222100,321450,11946885,11526283,0.9647940027881745,5497135,5298888,1583584,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Murcia,1687865,48000,498000,253010,68300,2555175,2602625,1.0,1236955,1186713,312033,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Navarra,822075,18000,176500,136600,23750,1176925,1189708,1.0,545449,526722,187951,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,País Vasco,2842920,60000,642900,444200,101300,4091320,4063208,0.9931288679448198,1867887,1799079,637850,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Ceuta,97920,6000,22270,18100,3935,148225,131005,0.8838252656434474,65202,61026,12944,21/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Melilla,96750,6000,23500,15100,5750,147100,126113,0.8573283480625424,63096,58213,15773,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Fuerzas Armadas,48138,0,58300,103800,2000,212238,183747,0.8657591948661408,95262,91292,32550,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Sanidad Exterior,0,0,5830,0,4440,10270,10525,1.0,7755,7328,86,22/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
23/12/21,Totales,59085849,1374000,13874560,9051120,2150655,85536184,84868049,0.9921888612660111,39405157,37832328,12254905,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211223.ods
