date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
22/10/21,Extremadura,1226825,218200,186000,51750,1682775,1706490,1.014092793154165,896952,882188,17607,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Galicia,3155029,507400,573400,122700,4358529,4406670,1.0110452402634007,2307128,2284097,25851,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,La Rioja,374465,67600,53300,15200,510565,481961,0.9439757915250752,259819,254326,3414,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Madrid,7637679,1645800,1220900,321450,10825829,9854108,0.9102404998268493,5323002,5202266,50717,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Murcia,1687865,398000,253010,68300,2407175,2224207,0.9239905698588594,1188332,1155772,5919,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Navarra,734325,151500,136600,23750,1046175,981357,0.9380428704566636,527014,520184,3176,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,País Vasco,2597220,526100,444200,101300,3668820,3364904,0.9171624664060924,1809382,1777326,13639,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Ceuta,95580,22400,18100,4150,140230,114159,0.8140840048491763,62395,59446,430,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Melilla,96750,23500,15100,5750,141100,102014,0.7229907866761163,57202,54706,204,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Fuerzas Armadas,48138,58300,103800,2000,212238,173015,0.8151933207059998,92832,86753,0,20/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Sanidad Exterior,0,4910,0,4135,9045,6944,0.7677169707020454,5210,4967,0,21/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
22/10/21,Totales,53616591,10752860,9111010,2161610,75642071,71275614,0.9422747560679559,37954027,37199581,465168,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211022.ods
